"uniq_id","year","q1","q2y","ed","wc1","wc3","wc2","r4a","r5","r6","r12","r15","q5b","prov","municipio","municipio_label","colrecon6","colrecon7","colrecon8","colrecon18","centro","ur","l1","colpaz4a","colpaz6a","colpropaz5","colwc5","colwc6","colwc7","colwc8","colwc9","colpropaz6","coljp5","colconce1","colrecon3","colconce7","coldis35f","colrecon12","colpropaz11a","colpact1","colpropaz13k","coljepaa1","colconce6","prov_label","rebel_controlled"
NA,2013,"Men",43,4,2,2,2,1,0,0,1,0,1,"805",5440,"Marinilla",5,4,6,NA,0,2,98,1,2,1,2,2,2,2,2,2,1,3,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",27,11,2,2,2,1,0,0,1,0,1,"805",5440,"Marinilla",2,2,2,NA,1,2,3,1,2,1,2,2,2,2,2,2,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",36,5,1,2,1,1,0,0,1,0,1,"805",5440,"Marinilla",1,2,3,NA,1,2,98,1,2,1,1,2,1,2,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",51,3,1,2,1,1,0,0,1,0,1,"805",5440,"Marinilla",98,98,98,NA,0,2,98,1,2,3,1,2,1,2,2,98,1,1,98,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",19,9,2,2,1,1,0,1,1,0,4,"805",5665,"San Pedro De Uraba",1,1,1,NA,0,1,98,1,1,1,2,2,2,2,1,1,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",39,13,1,2,2,1,0,1,1,1,2,"805",5665,"San Pedro De Uraba",2,3,3,NA,0,1,98,1,2,3,2,2,2,2,1,3,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",66,4,2,2,1,1,0,1,1,1,1,"805",5665,"San Pedro De Uraba",2,6,6,NA,1,1,98,1,1,1,2,2,2,2,2,1,2,2,7,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",21,13,1,2,2,1,0,0,1,0,1,"805",5665,"San Pedro De Uraba",6,7,7,NA,0,1,98,2,2,3,2,2,2,2,2,3,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",30,11,2,2,2,1,0,0,1,0,4,"805",5665,"San Pedro De Uraba",5,5,5,NA,1,1,98,1,2,3,2,2,2,2,2,3,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",57,3,2,2,1,1,0,0,1,0,1,"805",5665,"San Pedro De Uraba",98,98,98,NA,0,1,98,98,98,98,2,2,2,2,2,98,98,98,98,NA,98,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",27,14,1,2,2,1,0,0,1,0,1,"805",5665,"San Pedro De Uraba",4,4,4,NA,1,1,6,2,2,1,2,2,2,2,1,1,3,2,2,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",34,17,2,2,2,1,0,1,1,1,3,"805",5665,"San Pedro De Uraba",5,10,10,NA,1,1,98,2,2,1,2,2,2,2,2,1,1,1,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",46,6,2,2,2,1,0,1,1,0,3,"805",5665,"San Pedro De Uraba",98,98,98,NA,0,1,6,98,98,98,2,2,2,2,2,98,98,98,98,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",26,6,2,2,2,1,0,1,1,1,1,"805",5665,"San Pedro De Uraba",1,1,98,NA,0,1,7,2,2,3,2,2,2,2,2,3,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",31,11,1,2,1,1,0,1,1,1,1,"805",5665,"San Pedro De Uraba",4,9,9,NA,0,1,98,1,1,3,2,2,2,2,1,3,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",43,17,2,2,1,1,0,1,1,1,1,"805",5665,"San Pedro De Uraba",2,5,5,NA,0,1,5,2,2,1,2,2,2,2,1,1,5,6,5,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",25,0,2,2,2,1,0,0,0,0,1,"805",5665,"San Pedro De Uraba",1,4,4,NA,0,2,98,1,1,98,2,2,2,2,2,98,98,98,98,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",29,7,1,2,1,1,0,1,0,0,1,"805",5665,"San Pedro De Uraba",3,5,5,NA,0,2,5,1,1,1,2,2,2,2,1,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",55,0,2,2,1,1,0,0,0,0,1,"805",5665,"San Pedro De Uraba",1,98,98,NA,0,2,8,98,98,98,2,2,2,2,2,98,98,98,98,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",25,5,2,2,2,1,0,0,0,0,1,"805",5665,"San Pedro De Uraba",1,7,7,NA,0,2,98,1,2,1,2,2,2,2,1,1,1,1,98,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",29,7,1,2,1,1,0,1,0,0,1,"805",5665,"San Pedro De Uraba",7,8,8,NA,0,2,98,1,1,98,1,2,1,2,1,98,1,1,98,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",49,1,1,2,1,1,0,0,0,0,4,"805",5665,"San Pedro De Uraba",1,1,1,NA,0,2,98,1,2,1,2,1,1,1,1,3,1,1,98,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",26,0,2,2,2,1,0,1,0,0,4,"805",5665,"San Pedro De Uraba",4,3,4,NA,1,2,98,1,98,3,2,2,2,2,2,3,1,1,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",40,5,2,2,2,0,0,0,0,0,1,"805",5665,"San Pedro De Uraba",2,2,2,NA,0,2,6,1,2,3,2,2,2,2,2,3,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",49,5,1,2,2,1,0,1,0,0,3,"805",5665,"San Pedro De Uraba",1,1,1,NA,0,2,98,1,2,3,2,2,2,2,1,3,7,7,7,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",22,11,1,2,2,1,0,1,0,0,2,"805",5665,"San Pedro De Uraba",5,4,4,NA,0,2,98,2,2,3,2,2,2,2,2,3,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",41,17,1,2,2,1,0,1,0,0,3,"805",5665,"San Pedro De Uraba",2,2,2,NA,0,2,98,1,2,3,2,2,2,2,2,3,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Women",83,2,1,2,2,1,0,0,0,0,1,"805",5665,"San Pedro De Uraba",3,1,1,NA,0,2,98,1,1,1,2,2,2,2,2,1,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",0
NA,2013,"Men",20,11,2,2,2,1,0,1,1,1,4,"805",5686,"Santa Rosa De Osos",6,5,7,NA,1,1,8,2,2,1,2,2,2,2,2,1,1,2,3,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",31,11,2,2,2,1,0,1,1,1,4,"805",5686,"Santa Rosa De Osos",1,1,1,NA,1,1,3,2,2,3,2,2,2,2,2,2,1,3,2,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",48,14,2,2,2,1,0,1,1,1,4,"805",5686,"Santa Rosa De Osos",9,9,9,NA,1,1,98,1,1,1,2,2,2,2,2,1,2,3,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",19,12,2,2,2,1,0,1,1,1,3,"805",5686,"Santa Rosa De Osos",1,1,1,NA,0,1,8,1,2,98,2,2,2,2,2,98,5,2,3,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",36,13,2,2,2,1,0,1,1,1,1,"805",5686,"Santa Rosa De Osos",5,5,6,NA,0,1,3,1,98,1,2,2,2,2,2,1,2,2,1,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",58,6,2,2,2,1,0,1,1,0,1,"805",5686,"Santa Rosa De Osos",6,6,8,NA,1,1,98,1,2,98,2,2,2,2,2,98,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",24,11,2,2,2,1,0,1,1,1,1,"805",5686,"Santa Rosa De Osos",3,7,7,NA,0,1,9,1,2,98,2,2,2,2,2,98,3,3,3,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",39,3,2,2,2,1,0,1,1,1,1,"805",5686,"Santa Rosa De Osos",1,1,1,NA,0,1,98,1,2,98,2,2,2,2,2,98,5,6,1,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",61,4,2,2,2,1,0,1,1,1,1,"805",5686,"Santa Rosa De Osos",1,4,4,NA,1,1,98,1,1,1,2,1,2,2,2,1,2,2,5,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",21,13,1,2,1,1,0,1,1,1,2,"805",5686,"Santa Rosa De Osos",1,1,1,NA,0,1,98,2,2,2,2,2,2,2,1,2,2,2,4,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",33,11,2,2,2,1,0,1,1,0,1,"805",5686,"Santa Rosa De Osos",2,3,2,NA,1,1,6,1,1,2,2,2,2,2,2,2,5,3,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",70,3,1,2,1,1,0,1,1,0,1,"805",5686,"Santa Rosa De Osos",1,1,2,NA,1,1,10,1,1,3,1,2,1,2,2,3,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",21,11,2,2,2,1,0,0,1,0,3,"805",5686,"Santa Rosa De Osos",10,8,9,NA,0,2,98,1,1,1,2,2,2,2,2,1,6,5,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",36,6,2,2,2,1,0,0,1,1,1,"805",5686,"Santa Rosa De Osos",5,6,6,NA,0,2,98,1,98,98,2,2,2,2,2,98,1,1,4,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",48,5,2,2,2,1,0,1,1,0,1,"805",5686,"Santa Rosa De Osos",2,7,7,NA,0,2,3,2,2,1,1,2,2,2,1,1,1,5,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",21,5,2,2,2,1,0,1,1,1,3,"805",5686,"Santa Rosa De Osos",1,1,1,NA,1,2,98,1,2,3,2,2,2,2,2,3,3,3,1,NA,98,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",33,11,2,2,2,1,0,0,1,0,1,"805",5686,"Santa Rosa De Osos",6,7,7,NA,0,2,7,1,1,2,2,2,2,2,2,2,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",54,8,2,2,2,1,0,0,1,1,1,"805",5686,"Santa Rosa De Osos",6,8,8,NA,0,2,8,2,2,98,2,2,2,2,2,98,2,2,4,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",18,11,2,2,2,1,0,0,1,1,4,"805",5686,"Santa Rosa De Osos",2,6,6,NA,0,2,4,1,1,3,2,2,2,2,2,3,6,7,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",39,5,1,2,2,0,0,0,1,0,1,"805",5686,"Santa Rosa De Osos",4,3,4,NA,0,2,7,1,1,1,2,2,2,2,2,2,4,4,6,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",54,9,2,2,1,1,0,1,1,1,1,"805",5686,"Santa Rosa De Osos",2,4,4,NA,0,2,98,1,2,3,2,2,2,2,2,3,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",22,11,2,2,2,1,0,0,1,0,1,"805",5686,"Santa Rosa De Osos",98,8,8,NA,0,2,98,1,1,98,2,2,2,2,2,98,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",31,11,2,2,2,1,0,1,1,0,2,"805",5686,"Santa Rosa De Osos",5,5,5,NA,0,2,3,1,1,98,2,2,2,2,2,2,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Women",58,3,2,2,1,1,0,1,0,0,1,"805",5686,"Santa Rosa De Osos",98,98,98,NA,0,2,98,98,98,1,2,2,2,2,2,1,98,98,98,NA,98,NA,NA,NA,NA,NA,NA,"Antioquia",1
NA,2013,"Men",19,14,2,2,2,1,0,1,1,1,3,"817",17001,"Manizales",7,8,8,NA,0,1,3,1,2,2,2,2,2,2,2,2,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",39,10,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",5,4,4,NA,0,1,4,2,2,1,2,2,2,2,2,1,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",88,4,2,2,2,1,0,1,1,0,4,"817",17001,"Manizales",3,2,2,NA,0,1,8,1,2,1,2,2,2,2,2,1,2,2,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",24,14,2,2,2,1,0,1,1,1,3,"817",17001,"Manizales",1,9,10,NA,0,1,2,1,1,1,2,2,2,2,2,1,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",34,5,2,2,2,1,0,0,1,1,2,"817",17001,"Manizales",1,4,4,NA,1,1,7,2,2,2,2,2,2,2,2,1,1,2,4,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",55,5,2,2,2,1,0,0,1,0,1,"817",17001,"Manizales",1,7,10,NA,0,1,9,1,1,98,2,2,2,2,2,1,7,7,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",20,10,1,2,2,1,0,1,1,1,2,"817",17001,"Manizales",6,6,7,NA,1,1,3,1,2,2,2,2,2,2,2,2,5,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",38,15,2,2,2,1,1,1,1,1,1,"817",17001,"Manizales",1,3,3,NA,0,1,7,2,2,3,2,2,2,2,2,3,1,1,5,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",45,5,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",5,10,10,NA,0,1,4,1,1,1,2,2,2,2,2,1,6,5,6,NA,98,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",23,11,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",10,10,10,NA,0,1,4,1,1,1,2,2,2,2,2,1,1,1,4,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",34,11,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",6,7,8,NA,0,1,98,1,2,3,2,2,2,2,2,3,1,2,98,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",44,5,2,2,1,1,0,1,1,1,1,"817",17001,"Manizales",98,98,98,NA,0,1,5,98,1,98,2,2,2,2,1,98,1,1,98,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",25,11,2,2,2,1,0,1,1,0,4,"817",17001,"Manizales",9,9,10,NA,0,1,98,1,1,1,2,2,2,2,2,1,5,5,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",29,0,2,2,2,1,0,0,1,0,2,"817",17001,"Manizales",1,1,1,NA,1,1,5,1,2,2,2,2,2,2,2,1,1,2,5,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",53,7,2,2,2,1,0,1,1,0,1,"817",17001,"Manizales",2,2,2,NA,0,1,1,2,2,3,2,2,2,2,2,3,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",20,4,2,2,2,1,0,0,1,1,1,"817",17001,"Manizales",10,10,10,NA,0,1,10,1,2,3,2,2,2,2,2,3,1,7,7,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",55,11,2,2,2,1,0,1,1,0,1,"817",17001,"Manizales",5,7,7,NA,0,1,1,1,2,1,2,2,2,2,2,1,1,1,3,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",28,11,2,2,2,1,0,1,1,0,2,"817",17001,"Manizales",5,5,7,NA,0,1,3,1,1,1,2,2,2,2,2,1,1,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",25,11,2,2,2,1,0,1,1,1,3,"817",17001,"Manizales",8,8,8,NA,0,1,5,2,1,1,2,2,2,2,2,1,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",30,11,2,2,2,1,0,1,1,1,2,"817",17001,"Manizales",4,5,5,NA,0,1,2,2,2,2,2,2,2,2,2,3,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",44,11,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",2,1,1,NA,1,1,8,1,1,2,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",21,11,2,2,2,1,1,1,1,1,3,"817",17001,"Manizales",1,5,5,NA,0,1,3,1,2,2,2,2,2,2,2,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",30,11,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",3,5,5,NA,0,1,5,1,2,2,1,2,2,2,2,1,1,1,1,NA,98,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Women",51,11,2,2,2,1,0,1,1,1,1,"817",17001,"Manizales",9,9,10,NA,0,1,5,1,1,1,2,2,2,2,2,3,2,4,4,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",0
NA,2013,"Men",38,5,1,2,1,1,0,1,1,0,2,"817",17174,"Chinchiná",1,1,3,NA,0,1,1,2,2,1,2,2,2,2,2,2,4,4,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",53,6,2,2,2,3,1,4,2,1,3,"817",17174,"Chinchiná",7,7,7,NA,0,1,6,1,1,1,2,2,2,2,2,2,4,4,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",19,11,2,2,2,1,0,1,1,1,1,"817",17174,"Chinchiná",5,9,9,NA,0,1,98,1,1,1,2,2,2,2,2,1,7,7,6,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",34,11,2,2,2,1,0,1,1,1,1,"817",17174,"Chinchiná",4,7,7,NA,0,1,1,1,1,1,2,2,2,2,2,1,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",53,16,2,2,2,1,0,1,1,1,1,"817",17174,"Chinchiná",8,8,8,NA,0,1,6,1,1,1,2,2,2,2,2,2,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",27,16,2,2,2,1,1,1,1,1,3,"817",17174,"Chinchiná",10,10,10,NA,0,1,5,1,1,2,2,2,2,2,2,2,1,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",23,11,1,2,2,1,0,1,1,0,4,"817",17174,"Chinchiná",5,5,5,NA,0,1,4,1,1,1,2,2,2,2,2,2,4,4,4,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",32,11,2,2,2,1,0,1,1,1,2,"817",17174,"Chinchiná",1,3,3,NA,0,1,3,2,2,3,2,2,2,2,2,2,1,1,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",49,4,2,2,2,1,0,0,1,0,1,"817",17174,"Chinchiná",98,10,10,NA,0,1,98,1,2,1,2,2,2,2,2,1,7,5,1,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",27,9,2,2,2,1,0,1,1,0,2,"817",17174,"Chinchiná",1,1,2,NA,0,1,7,2,2,2,2,2,2,2,2,1,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",36,11,1,1,2,1,0,0,1,0,1,"817",17174,"Chinchiná",1,1,2,NA,0,1,1,1,2,1,2,2,2,2,2,1,7,4,7,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",42,7,2,2,2,0,0,0,1,0,2,"817",17174,"Chinchiná",98,98,98,NA,0,1,98,1,2,98,2,2,2,2,2,98,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",27,11,2,1,1,1,0,1,1,1,2,"817",17174,"Chinchiná",6,4,4,NA,0,1,5,2,2,3,2,2,2,2,1,3,2,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",41,11,2,2,2,1,0,1,1,1,1,"817",17174,"Chinchiná",1,2,2,NA,1,1,8,1,2,2,2,2,2,2,1,2,2,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",45,11,2,2,1,1,0,1,1,1,1,"817",17174,"Chinchiná",1,6,6,NA,0,1,4,1,1,3,2,2,2,2,2,2,4,2,7,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",22,11,2,2,2,1,0,0,1,1,1,"817",17174,"Chinchiná",1,5,5,NA,0,1,7,2,2,2,2,1,2,2,2,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",37,9,2,2,2,1,0,0,1,1,2,"817",17174,"Chinchiná",1,7,10,NA,0,1,98,1,2,1,2,2,2,2,2,98,98,98,2,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",69,4,2,2,2,1,0,1,1,1,1,"817",17174,"Chinchiná",3,3,3,NA,0,1,3,2,1,3,2,2,2,2,2,3,2,2,5,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",20,5,2,2,2,0,0,0,1,0,4,"817",17174,"Chinchiná",5,4,3,NA,0,2,9,2,2,3,2,2,2,2,2,3,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",32,11,2,2,2,1,0,1,1,1,2,"817",17174,"Chinchiná",8,9,9,NA,1,2,8,1,2,1,2,2,2,2,2,1,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",74,3,1,2,2,0,0,0,1,0,1,"817",17174,"Chinchiná",1,1,1,NA,0,2,5,98,2,1,2,2,2,2,2,2,1,4,6,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",19,11,2,2,2,1,0,0,1,1,2,"817",17174,"Chinchiná",98,9,9,NA,1,2,98,1,2,1,2,2,2,2,2,1,1,1,6,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",31,11,1,2,1,1,0,0,1,1,1,"817",17174,"Chinchiná",7,7,7,NA,0,2,7,1,1,1,2,2,2,2,1,1,4,4,3,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",63,5,2,2,2,1,0,1,1,0,1,"817",17174,"Chinchiná",1,98,98,NA,0,2,5,1,2,98,2,2,2,2,2,98,2,2,5,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",18,7,1,2,2,1,0,0,1,0,4,"817",17272,"Filadelfia",2,2,2,NA,0,1,5,1,1,1,2,2,1,1,2,2,2,2,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",30,13,1,2,2,1,0,0,1,1,2,"817",17272,"Filadelfia",2,5,5,NA,0,1,7,1,2,2,2,2,2,2,2,2,1,2,7,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",47,5,2,2,2,0,0,0,1,0,4,"817",17272,"Filadelfia",1,3,3,NA,0,1,98,2,2,3,2,2,2,2,2,1,5,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",19,11,2,2,2,1,0,1,1,0,1,"817",17272,"Filadelfia",2,7,7,NA,1,1,5,1,1,2,2,2,2,2,2,2,1,2,3,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",39,5,2,2,2,1,0,0,1,0,3,"817",17272,"Filadelfia",1,1,1,NA,0,1,5,2,2,1,2,2,2,2,2,2,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",47,11,2,2,2,1,0,1,1,1,1,"817",17272,"Filadelfia",1,1,1,NA,0,1,10,1,98,98,2,2,2,2,2,2,3,3,2,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",27,8,2,2,2,0,0,0,1,0,2,"817",17272,"Filadelfia",3,5,7,NA,0,1,8,1,2,3,2,2,2,2,2,3,1,3,6,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",40,11,2,2,2,1,0,0,1,0,4,"817",17272,"Filadelfia",1,8,8,NA,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",46,11,2,2,2,1,0,1,1,1,1,"817",17272,"Filadelfia",7,7,7,NA,0,1,10,1,1,1,2,2,2,2,2,1,4,4,6,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",26,7,2,2,2,1,0,0,1,0,2,"817",17272,"Filadelfia",3,4,4,NA,0,1,5,1,2,3,2,2,2,2,2,2,5,3,2,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",30,15,2,2,2,1,0,1,1,1,1,"817",17272,"Filadelfia",4,6,6,NA,0,1,8,1,1,1,2,2,2,2,2,1,3,3,4,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",45,8,2,2,2,1,0,1,1,0,1,"817",17272,"Filadelfia",1,1,1,NA,0,1,2,2,98,2,2,2,2,2,2,2,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",25,11,2,2,2,0,0,0,1,0,2,"817",17272,"Filadelfia",4,5,5,NA,0,2,98,1,2,3,2,2,2,2,2,3,1,2,2,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",33,4,2,2,2,1,0,0,1,0,2,"817",17272,"Filadelfia",1,3,3,NA,0,2,5,98,98,98,2,2,2,2,2,98,2,2,98,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Men",71,4,2,2,2,1,0,0,1,0,1,"817",17272,"Filadelfia",3,1,3,NA,1,2,10,1,2,3,2,2,2,2,2,3,3,2,5,NA,0,NA,NA,NA,NA,NA,NA,"Caldas",1
NA,2013,"Women",27,11,2,2,2,1,0,0,1,0,3,"817",17272,"Filadelfia",1,1,1,NA,0,2,9,1,2,3,2,2,2,2,2,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Caldas",1
